customer,name,address,geometry
    906005,SALESMAN SAMPLES,121 FOSTER AVE,"(40.62812285, -73.97591275200861)"
     28573,DACTA BIRD RESTAURANT,1553 RALPH AVE,"(37.921078125, -121.258447375)"
     28572,A & O IMPERIAL GROCERY,550 HOWARD AVE,"(40.66889175, -73.92036927895569)"
     70578,MI ISLA MARKET LLC.,239 E MAIN ST,"(42.715132350000005, -78.8204406)"
     70465,MOE MARKET,507 DIXWELL AVE,"(41.32668357872943, -72.935039)"
     71304,MACORIS GROCERY,293 WALNUT ST,"(41.639824000000004, -80.15082040693511)"
     29146,FELIX GOURMET INC,370 MALCOM X BLVD,"(None, None)"
   1304995,CVS # 4995,700 W. IRVING PARK ROAD,"(41.97168178897866, -88.0233685875875)"
   1302901,CVS # 2901,3001 WASHINGTON ST.,"(42.3175387, -71.0968506)"
     16067,MAITA DELI GROCERY CORP,1571 SAINT JOHNS PL,"(40.670444, -73.9255591)"
    192142,WINN DIXIE #142,550969 US HWY 1,"(27.267668, -80.2864806)"
     18146,EL COCINERITO,8623 ROOSEVELT AVE,"(43.052040626315794, -79.05691887763159)"
     29884,ACME #2914,4400 S BROAD ST,"(40.181858500000004, -74.67302130933098)"
     29999,BARISTI COFFEE & TEA,617 N 13TH ST,"(37.3533406, -121.886871)"
     30298,TINNELS PATTIES USA,682 SUNRISE HWY,"(40.6549035, -73.6115192)"
     23367,SYLCA MEAT CORP,9105 31ST AVE,"(43.71875800639322, -85.85460723441662)"
     17244,DELI GROCERY,1886 PARK AVE / E 128TH ST,"(None, None)"
     17712,SALCEDO FOOD CORP.,51 E TREMONT AVE,"(40.8513659, -73.9082172)"
     20057,SUMON GROCERY,2741 PITKIN AVE,"(40.675681, -73.8708752)"
     24899,LINCOLN DELI GROCERY,522 MORRIS AVE.,"(40.8167523, -73.9228809)"
     25071,1899 STOP & GO INC.,1899 ANDREWS AVENUE SOUTH,"(40.8540308, -73.913936)"
     22867,EL MAMEY GROCERY,8016 101ST AVE,"(27.74023928780416, -80.53381150906297)"
     22518,P.S. BAKERY & RESTAURANT,917 UTICA AVE STE A,"(None, None)"
     17675,EL VALLE RESTAURANT CORP.,2448 JEROME AVE,"(40.86249457425859, -73.90117536757327)"
     24175,51ST FOOD MARKET,721 11TH AVE,"(40.7666806, -73.9942736)"
     25031,SOLANGEL GROCERY CORP.,1183 PUGSLEY AVENUE,"(40.8309808, -73.8572967)"
     15064,POLO GROCERY,290 BEACH 14TH ST,"(40.59626421428571, -73.74831236734694)"
     18350,IBB GOURMET DELI GROCERY,611 E 182ND ST,"(40.851801, -73.8892666)"
     19561,LA TRADICION DELI GROCERY,1145 BOSTON RD,"(40.8283507, -73.9038889)"
     16468,AAPKAA GAS FOOD CORP.,1255 E GUN HILL RD,"(40.87261355, -73.85037065856011)"
     90101,CAFE' CUBANO,7426 NORTH AVENUE,"(41.9089321, -87.812197)"
    790463,LA GRAN PARADA FOOD STORE,5266 BEACH BLVD,"(30.2949522, -81.6111416)"
     25932,TILDEN DELI GROCERY CORP,2913 TILDEN AVE,"(42.598761059857544, -88.59069426551012)"
     17721,CAMPUS GRILL DELI CORP,88 W 181ST ST,"(40.8568494, -73.9088734)"
     18385,NASSR SUPERETTE INC,7425 101ST AVE,"(42.430197447761195, -86.2627876119403)"
     21782,NOGOR CORP,7715 JAMAICA AVE,"(44.83738895759463, -92.924165331632)"
     22993,PICHARDO COFFEE SHOP,1301 40TH AVE,"(37.7624375, -122.4997892)"
     27730,NABILA INC,413 E FORDHAM ROAD,"(40.861415208333334, -73.89121591666667)"
     18771,CAMILA DELI,420 MAMARONECK AVE,"(40.9519547, -73.736421)"
     28211,BISBAS GOURMET DELI,24306 MERRICK BLVD,"(40.3254146, -83.0777962)"
    860231,DOLLAR LAND,2564 SIMPSON RD,"(30.644187106403113, -83.91594928103424)"
     70335,4 CORNER GROCERY STORE,2901 6TH AVE,"(32.709375300000005, -97.3401322019177)"
     71595,LA FONDA BAR RESTAURANT,269 FRANKLIN AVE,"(41.7431291, -72.6766255)"
    720284,ANTOJITOS DOMINICANOS,510 PLEASANT HILL RD NW,"(33.76666943413552, -84.00010343924517)"
     30017,KEY FOOD #2560 (C),80 3RD ST,"(40.741265999999996, -73.66711216013073)"
     71930,EL CONDOR MARKET,337 PARIS ST,"(42.3775069, -71.0315072)"
     91373,LA BARCA,1221 W 47TH STREET,"(41.808521, -87.6560687030018)"
     22553,SOULJAHS BISTRO,4809 CHURCH AVE,"(40.6519146, -73.9319991171278)"
    861008,BP GAS,4501 NW 36 ST,"(49.6238562, 20.6985541)"
     29987,JUDY GOURMET MARKET,2446 ADAM CLAYTON POWELL BLVD,"(40.8200195, -73.9405876)"
    606761,DREAM CARIBBEAN SUPER MARKET LLC,4545 S ORANGE BLOSSOM TRAIL,"(28.255902369204165, -81.46926984784655)"
    709922,SUPERMECADO SURIANA,2940 ROSEBUD RD SW,"(33.86493, -83.956943)"
     17718,FIRST ADEN GROCERY,2 E BURNSIDE AVE,"(40.853687, -73.907237)"
     20801,ALI NEWSTAND,2201 WESTCHESTER AVE,"(40.8344117, -73.8514172)"
     20158,LANDAN SUPERMARKET,5 NICKLESBURG ROAD,"(41.3506927, -74.1727052)"
     22423,BROOME GROCERY CORP,157 BROOME ST FRNT 1,"(None, None)"
     16216,ALEXANDER DELI,3422 BROADWAY,"(42.9040331, -78.7484588)"
     16431,LICKY FOUR,900 ALLERTON AVE,"(40.8653902, -73.8613421)"
     18645,GROCERY,11202 FARMERS BLVD,"(40.6615963, -73.7706521)"
     19384,KENIA A FERNANDEZ DELI,9922 NORTHERN BLVD STE 1,"(None, None)"
     20798,WESTCHESTER GROCERY,1783 WESTCHESTER AVE,"(40.831681205882354, -73.86673438235294)"
     21362,IDOA FOOD CENTER,480 IRVING AVE,"(40.6953871, -73.9082479)"
     16830,M.A. GROCERY,777 NOSTRAND AVE,"(40.6705922, -73.9502806)"
     24905,LA POTRA GROCERY CORP.,1145 CLAY AVE,"(40.8308146, -73.9117634)"
     15262,JUNCTION GROCERY,4118 JUNCTION BLVD,"(40.744892, -73.8678928)"
     17964,SAM DELI CORP,1089 RUTLAND RD,"(35.10192418956239, -89.96329161796419)"
     15913,ALONSO GROCERY,1195 BUSHWICK AVE,"(40.6885877, -73.9161199)"
     23122,STOP & GO,5311 BROADWAY,"(42.8998363, -78.6761871)"
     90374,"MERCADO, EL FOODMART",3767 N. SOUTHPORT AVENUE,"(41.95079535, -87.66386723498707)"
     90308,KEELER FOODS (W),4150 WEST ROOSEVELT,"(43.086740712176606, -87.96488421573527)"
     18964,FAMILY FOOD DELI CORP,1053 BEDFORD AVE,"(43.31175716105818, -79.84930173929521)"
     23201,VMD DELI GROCERY,6901 QUEENS BLVD,"(40.7294379, -73.8602676)"
     19557,SABOR CRIOLLO GROCERY CORP,1841 GRAND CONCOURSE,"(40.84813310756898, -73.90757928495269)"
     28002,G & A PRODUCE CORP,4901 NEW UTRECHT AVE,"(40.6363355, -73.99457976423956)"
     27035,LA MARKETA LATINA,1560 ST NICHOLAS AVE,"(40.8534883, -73.930456)"
     28148,LOPEZ DELI,216 WILLIS AVE,"(40.808118300000004, -73.92324240208218)"
   1303959,CVS Y MAS #3959,8641 NW 186TH ST,"(25.9436798, -80.3417994)"
     25185,ALICE'S RESTAURANT,171 MAIN STREET,"(41.87604415, -70.76281360124256)"
     16139,COLOMBIA FOOD MARKET,439 COLUMBIA ST,"(40.6772381, -74.0062908)"
     18371,FARMERS 99 CENTS & UP,13830 FARMERS BLVD,"(40.6615963, -73.7706521)"
     29058,ALIYAH GOURMET FOOD CORP,96 KINGSTON AVE,"(52.9526062, -1.299198502267303)"
     70911,ANDY MARKET,66 JEWETT ST,"(42.73733525, -70.95499636536545)"
     71286,MARIBELS GROCERY,235 MADISON AVE,"(40.6429593, -73.6313429)"
   4103632,JEWEL OSCO # 3632,3630 N SOUTHPORT AVE,"(41.94804965, -87.66438471591658)"
    711427,GUADALAJARA SUPERMARKET #3,425 ATLANTA HWY,"(33.614980058897814, -83.59515862874817)"
     21139,DHARYANNA GROCERY & FAST FOOD,185 MARTIN LUTHER KING JR DR,"(32.5211325379543, -92.08057819441036)"
     19070,CANDY & GROC.,180 PARKSIDE AVE,"(40.6548583, -73.9615097)"
     21379,JUNIOR'S LUNCHEONETTE,685 KNICKERBOCKER AVE,"(40.6948491, -73.9111256)"
     15870,LAS MARACAS,1435 SHREMAN,"(None, None)"
     20005,MORAN DELI GROCERY,340 ROEBLING ST STE 3,"(None, None)"
     18068,DELICIAS LATINAS,1700 GREAT NECK RD,"(40.68021935, -73.39910747935068)"
    112432,SHOPRITE #432,5601 CHESTNUT STREET,"(38.5726599, -90.8841999)"
     17848,ARROA GROCERY,9502 35TH AVE,"(33.360152241223986, -112.134898)"
     20274,ENRIQUEZ GROCERY,500 W 135TH STREET,"(40.8188904, -73.9526365)"
     19609,KELVIN GEORGE GROCERY,14131 ROCKAWAY BLVD,"(40.673208, -73.7893278)"
     21532,SHELL MART,18525 N CONDUIT AVE,"(40.6709215, -73.8483174)"
     23324,MIKE'S GROCERY,9701 23RD AVE,"(39.015843, -76.968158)"
     24115,K2 MAG NEWS,150 E 68TH ST,"(40.7676422, -73.9638215)"
     11914,FINE FARE SUPERMARKET,1617 SAINT NICHOLAS AVE,"(40.8555109, -73.9294503)"
     21188,LA NUEVA ESERANZA DELI,4908 HUDSON AVE,"(34.147487506664326, -117.23697117517477)"
     22835,DELI GROCERY,13104 ROCKAWAY BLVD,"(40.673208, -73.7893278)"
     19413,YAMASA GROCERY,1269 GRAND CONCOURSE,"(40.8361777, -73.91683782292554)"
     31161,C-TOWN,2869 FULTON ST,"(40.67892405, -73.88847705689523)"
     25116,GOURMET DELI,920 COLUMBUS AVE,"(40.7987439, -73.9634692)"
     25761,PLT GROCERY STORE,324 CLINTON PL,"(40.900348287671235, -74.05036038356164)"
     27088,NEW WATSON GROCERY,48 WATSON AVE,"(41.1628202, -73.8526974)"
     16077,2096 FULTON DELI & GROCERY,2096 FULTON ST,"(39.95477514285714, -82.94898891836735)"
     20570,SOPHLS MEAT MARKET CORP,13915 101ST AVE,"(41.506052579227976, -90.70587847536787)"
     15789,UNITED 270 DELI GROCERY,270 E 98TH ST,"(40.6610309, -73.9187255)"
     20087,EDWIN ORGANIC GROCERY DELI CORP,3317 FULTON ST,"(40.6835086, -73.873097)"
     18072,VALERY GROCERY CORP,19102 JAMAICA AVE,"(40.7252583, -73.7214394)"
    137787,FOOD 4 LESS # 787,1724 E 165TH ST,"(47.106528378434675, -122.40682655253696)"
     19507,166 QUCICK STOP GROCERY INC,1060 SHERMAN AVE / 166TH ST,"(None, None)"
     18985,PAULA MARKET,276 HUMBOLDT ST,"(40.7111949, -73.9420076)"
     18156,NEW PARADISE GROCERY,8138 BROADWAY,"(32.74383066115594, -117.02208653547748)"
    130204,CVS # 204,5899 ORANGE BLOSSOM TRL,"(28.768576, -81.62421)"
     28451,91ST BODEGA INC,9102 97TH AVE,"(45.218842622627825, -94.91894100993747)"
     26966,PIT STOP,47 PARK AVE,"(53.59842465, -1.7036299999999944)"
     27612,JAMA GRILLE,22 STATE ROUTE 66,"(32.277070498908564, -87.39089834196278)"
    711299,"PIGGLY WIGGLY OF KENLY, LLC",607 W 2ND ST,"(35.6001071, -78.1283676)"
     70115,SAN MIGUEL GROCERY,103 CANTERBURY ST,"(51.3846755, 0.544269)"
     70597,LOS PRIMOS GROCERY STORE 2,64 ROOSEVELT ST,"(44.9439961, -74.892917)"
     70251,FELO MAN MINI MARKET,17 CHERRY ST,"(45.88186125, -106.6286490139182)"
     70341,JUNCO #4,891 NOBLE AVE,"(41.1939306, -73.1841864)"
     29232,GUSTOSO RESTAURANT,3325 FULTON ST,"(40.6836263, -73.87292129361953)"
    333453,KROGER #453,4150 MACLAND RD,"(33.9039306, -84.6744413)"
     18128,MS DELI GOURMET INC,2527 FREDERICK DOUGLASS BLVD,"(40.8167188, -73.9466099)"
     91387,AUBURN GRESHAM FOOD MART,2000 W 79TH ST,"(39.89829705, -86.19526644896223)"
     27694,J & E VARIETY DELI GROCERY,520 A OCEAN AVE,"(40.6065203, -73.9527412)"
    903251,ONE STOP SUPER MARKET,201 SW AVE E,"(32.714194, -102.646392)"
     16508,YANKEE STADIUM GROCERY,901 WALTON AVE,"(40.8279353, -73.92406037851003)"
     15257,HAR SIDHI CORPORATION,4008 JUNCTION BLVD,"(40.74856471428571, -73.86917528571429)"
     19555,CLINTON EXPRESS DELI CORP,732 E TREMONT AVE,"(40.8447108, -73.8899997)"
     19587,FAMILY DELI GROCERY,45 ELLIOT PL / WALTON AVE,"(None, None)"
     18181,LOVERA'S GROCERY,3727 108TH ST,"(42.51767590005233, -87.85131117595515)"
     21389,MARTE MINI MARKET,313 WILSON AVE,"(40.6968038, -73.9185944)"
     21387,REYES DELI GROCERY,1526 BUSHWICK AVE,"(40.6823063, -73.9058981)"
     15495,SHAWNI HOME STYLE REST.,432 E 31ST ST,"(41.55198126966292, -90.56881858426966)"
     17329,SUBHA CARD'S,21703 JAMAICA AVE,"(40.6958662, -73.8387896)"
     20692,Z&H GROCERY,111 CHURCH AVE,"(40.643147, -73.97914493975253)"
     21515,ARIAS GROCERY STORE,141 EVERGREEN AVE,"(44.7664096, -79.8125357)"
     19286,CITY FUELS-BP AMOCO,4353 BROADWAY,"(40.8535303, -73.9344312)"
     24270,MORNING STAR NEWS,412 W 43RD ST,"(36.10275432653061, -96.12812602040816)"
     21110,EXITO SUPR.MARKET,6124 PALISADE AVE,"(40.789426163265304, -74.01272930612245)"
     26411,GARCIA CORONA MINI MKT,222 BRUNSWICK AVE,"(43.663623171428576, -79.40676488571428)"
     26530,CEDI FAMILY MARKET,809 STUYVESANT AVE,"(40.804656428571434, -74.13423440816327)"
    660038,EL 809 SUPERMARKET LLC,3710 W WATERS AVE,"(28.02534888372093, -82.50394723255815)"
     19777,A&Z GROCERY CORP,479 NOSTRAND AVE,"(40.6809588, -73.9495436)"
     19961,BG DELI FOOD,266 THROOP AVE,"(40.6951463, -73.9435287)"
     22340,77 HEGEMAN MARKET II,77 HEGEMAN AVE,"(40.98811422222222, -74.01513827777778)"
     22182,THE 43RD DELI CORP,600 10TH AVE # 43,"(-34.0459966, 18.5299466)"
     27657,MEGA LIQUOURS,67 ORCHARD ST,"(-36.8914541, 174.6787002)"
     27857,58 BROTHERS FOOD MARKET,7056 MARSHALL RD,"(43.23055750537862, -89.04825704289912)"
     20616,YAFRANNY DELI CORP,2728 MERMAID AVE,"(40.5754665, -73.9941479)"
     16836,PRESIDENT DELI & GRILL CORP,876 NOSTRAND AVE,"(40.6682009, -73.9508083)"
     27127,SIMPLY JERK JAMAICAN GRILL,866 CRANBURY SOUTH RIVER ROAD,"(40.3799679, -74.4517543)"
     71298,FLATBUSH MARKET,273 HILLSIDE AVE,"(41.0512032, -73.7891444)"
     70133,SANTIAGOS MARKET,1000 MAIN ST,"(44.9976942, -93.26713254747519)"
     71523,NEW BRITAIN MINI MARKET,345 BROAD STREET,"(41.367938, -82.10527216135041)"
   1308735,CVS # 8735,3940 WEST FULLERTON,"(41.92484865, -87.72592645632837)"
    860528,EXITO SUPERMARKET,1139 NW 22 AVE,"(29.500626, -82.8688231)"
     29414,GLAZED N GRILL,566 JERUSALEM AVE,"(40.70071305, -73.59573644665028)"
     29699,Z & Z GOURMET DELI CORP,1716 MADISON AVE,"(40.7982406, -73.9463244)"
     29816,LOS PRIMOS MARKET,91 S ROUTE 9W,"(41.0321119, -73.926271)"
     29977,CVS PHARMACY #4259 V#B282,1319 MAGIE AVE,"(40.67057428232436, -74.25349414128789)"
1913207MFC,WAL-MART #3207MFC,1601 RINEHART RD,"(28.802526399999998, -81.32822847325676)"
     11610,C-TOWN SUPERMARKET,35 RICHMOND PLAZA,"(33.46843025, -82.08096458029537)"
     12815,SHOP SMART DELI / GROCERY,316 SAINT NICHOLAS AVE,"(40.8110532, -73.9521565)"
     18319,GROCERY,885 E TREMONT AVE,"(40.8425956, -73.8851271)"
     20821,676 GROCERY,676 E 180TH ST,"(40.8481189, -73.8890937)"
     23830,2020 LACONIA AVE DISC CANDY,4045 LACONIA AVE,"(40.8862106, -73.8481819)"
     17592,K & P DELI,3501 35TH AVE,"(37.7935148, -122.20158331097309)"
     16699,TRIANGLE CANDY Y TOBACCO CORP,3404 JEROME AVE,"(40.88089306122449, -73.88319312244897)"
     17708,TRES K DELI GROCERY,125 W TREMONT AVE,"(40.85029375, -73.91333088636289)"
     17745,MACONDO BAKERY,1154 MAIN AVE,"(40.168743990555264, -103.21285774554387)"
     23668,PAN PIZZA,27 E BLACKWELL ST STE A,"(None, None)"
     18278,VILLA VERDE,1461 BEACH AVE,"(39.57215528571429, -74.23189618367347)"
     31243,C-TOWN SUPERMARKET,2274 CRESTON AVE,"(40.8575295, -73.9009345)"
     17461,DELI GROCERY,6903 NORTHERN BLVD,"(43.106268954329664, -76.07674471695694)"
     16472,CLINTON DELI 11 INC,159 BALDWIN RD,"(42.56557115, -71.22701987809707)"
     16763,FACTORY GROCERY,120 GRATTAN ST,"(40.70605045, -73.92816787295772)"
    820785,ISLAND VIDEZ JAMAICAN RESTAURANT & VANESSA L. HAYDEN-JOHNSON,5931 OLD WINTER GARDEN RD,"(28.538009, -81.462514)"
     25685,FE GROCERY CORP,751 HOME ST,"(40.8282556, -73.9018959)"
     21069,NEW MIDWAY DELI CORP,512 FULTON AVE,"(40.7100218, -73.6140459)"
     26721,ACME #2827,3500 RT US 9,"(45.1091914, 15.3145776)"
     26749,LOS MONTONES DELI GROCERY,1850 KENNEDY BLVD,"(40.60939546907413, -80.27410148307756)"
     26758,SEVEN A CAFE INC,109 AVE A,"(40.7260148, -73.9837501)"
     90192,ENGLEWOOD FOOD & LIQUORS (S),6057 S. RACINE,"(41.78430258295467, -87.65451100321388)"
     30260,MORRIS FOOD MARKET,79 MARTIN LUTHER KING AVE,"(40.8004226, -74.4792025)"
    635099,KREYOL DELIGHT,4818 E BUSCH BLVD,"(28.03271333144685, -82.40704843380902)"
     20910,DELI & FOOD CORP,222 E 198TH ST,"(40.86961742857142, -73.89023078571428)"
   4103451,JEWEL OSCO # 3451,150 W MAIN ST,"(42.15515915, -88.13769694563254)"
   1303919,CVS # 3919,2077 NORTH MILITARY TRAIL,"(26.707662583892617, -80.1112407114094)"
     28440,SAAD CORP DELI,8 JAMES L L BURRELL AVE,"(40.7144772, -73.6141488)"
     28525,GARCIA SUPER DELI MARKET,6353 - 51 RISING SUN AVE,"(40.529196229166665, -75.92294594791667)"
     17463,CALIFORNIA DELI CORP,41-26 54TH STREET,"(40.7448606, -73.9106281)"
     12557,KEY FOOD #2418 (C),155 IRVING AVE,"(40.7027117, -73.9205608)"
     28665,TENOCHTITLAN DELI GROCERY,10314 ASTORIA BLVD,"(40.7704417, -73.9176868)"
     16194,ASSOCIATED SUPERMARKET,1588 MADISON AVE,"(40.7940399, -73.9494404)"
   1913548,WALMART #3548 VEND#251893921,910 WOLCOTT ST,"(41.5654766, -73.00789317462826)"
     29369,CHRISTIAN EXPRESS SHOP,19 W MAIN ST,"(42.5307102, -75.525505)"
     91363,SUPERMERCADO EL GALLO,12255 S. WESTERN AVE,"(35.752695208052245, -97.53196431796557)"
     29830,LAS PALMAS BAKERY & DELI,50 FULTON AVE,"(45.392354499999996, -75.69397700362319)"
    860904,WILES LYONS,3081 NW 19TH ST,"(35.48917268625484, -97.56961799606965)"
     25315,LA FE SUPERMARKET,705 GROVE ST,"(43.9037558, -91.22886565015745)"
     72108,CASTILLO FAMILY MARKET,446 HYDE PARK AVE,"(43.01751364204807, -88.24168200779644)"
   1721325,PUBLIX #1325,26841 S TAMIAMI TRL,"(26.3483768, -81.8050827)"
    305959,THE ROCK INVESTMENTS LLC,13630 SW 120TH ST; SUITE 216,"(None, None)"
     16272,BURNSIDE AVE FOOD CENTER,111 E BURNSIDE AVE,"(40.8530794, -73.9050516)"
     17184,CARRETERO,3500 BERGENLINE AVE,"(40.773732, -74.027862)"
     25129,CROWN DELI GROCERY,2215 ADAM CLAYTON POWELL JR BLVD,"(40.8125318, -73.9454017)"
     18808,DELI GROCERY,551 MALCOLM X BOULEVARD,"(40.8160264, -73.9397903)"
     19379,FERNANDEZ GROCERY,9904 NORTHERN BLVD,"(42.6673425, -73.7573981)"
     18940,801 HUNTS POINT DELI,801 HUNTS POINT AVE,"(40.8169018, -73.8883583)"
     21777,BONGAR RESTAURANT,551 RIDGEWOOD AVE,"(40.686505, -73.8688042)"
     17048,SHOPSMART,55 PALISADE AVE,"(40.9350227, -73.8950317)"
     19444,NY BIG APPLE SMOKE SHOP,159 E 170TH ST,"(40.839238, -73.9145952)"
     16370,THRIFT BAKERY,73 S 4TH AVE,"(40.9093327, -73.8358528)"
     20589,ISAAC'S COFFEE SHOP,3001 AVENUE K,"(32.726629700000004, -97.28213296076572)"
     31093,JUST IN VICTOR DELI,1493 ZEREGA AVE,"(40.8378191, -73.848398)"
     20075,TORRES GROCERY,3002 FULTON ST,"(-37.8535705, 145.0117778)"
     17541,MIRA CALI BAKERY #2,7604 ROOSEVELT AVE,"(32.737206, -117.03415357083489)"
     22343,JEANETT MARKET,1763 PITKIN AVE,"(40.67024735, -73.90814424412144)"
     20409,PARKSIDE GOURMET DELI,900 COLUMBUS AVE/104TH ST,"(None, None)"
     15504,BENNY'S MARKET,60 PARK ST,"(10.1461168, -61.5096677)"
     21130,LAS PALMAS DELI,2160 JOHN F KENNEDY BLVD,"(39.95506832653061, -75.17574817346939)"
     23555,ISLAND TASTE RESTAURANT,506 ELLISON ST,"(36.63824613688914, -93.22163384892468)"
     15706,CHRISTIAN EXPRESS ENVIOS,5233 N 5TH ST,"(40.03112435, -75.13140690322626)"
     23731,NEIGHBORHOOD DELI,259 E BLACKWELL ST,"(40.88554820801724, -74.54555732109344)"
     90382,MIDWAY # 2 - 67TH STREET (S),1344 E. 67TH STREET,"(41.77350515, -87.59243939484841)"
     27288,SUPERIOR DELI,10302 CORONA AVE,"(40.5638536, -74.1423554)"
     24941,SABOR LATINO SUPERMARKET,1000 LONGWOOD AVE,"(40.8167648, -73.8973045)"
    21584V,FOOD PLUS SUPERMARKET,4424 KISSENA BLVD,"(40.7353547, -73.8147824)"
     20902,NUNEZ COUSINS GROCERY,1520 WATSON AVE,"(40.8259436, -73.878261)"
     27543,CORTELYOU GOURMET DELI,1626 CORTELYOU RD,"(40.6417821, -73.9627815)"
     27961,JAM ICON'S JAMAICAN RESTAURANT,125 ELIZABETH AVE,"(40.699578599999995, -73.61850905)"
     18301,SABRA DELI GROCERY INC,1539 WESTCHESTER AVE,"(40.8288085, -73.8784606)"
     19976,ABDU FOOD CORP,158 VAN BUREN ST,"(41.6592342, -70.93974324140802)"
     28669,292 AMERICAN DELI,52 W 125TH ST,"(40.80698945, -73.94422612365186)"
     28716,EL EMPANADA DELI FOOD,1078 RUTLAND RD,"(35.10226154912962, -89.96305960952206)"
     70783,R & K FOOD MART,77 LEGION PKWY,"(42.07976364288761, -70.93905410822339)"
     70848,TIENDA Y TAQUERIA SAN ANTONIO,257 PRINCETON ST,"(42.37951635, -71.0297425625279)"
     71612,EXPRESS CONVENIENCE & DELI,715 BURNSIDE AVE,"(41.7793305, -72.6083149)"
     91240,SUPERMERCADO MARTIN #3,7141 W ADDISON STREET,"(41.94508175, -87.80496423050663)"
    711431,LA UNICA SUPERMARKET INTERNACIONAL,2807 S MAIN ST,"(30.088630147298453, -93.99755212303216)"
     70198,PEPPERS JAMAICA BAKERY & JERK CENTER,603 BURNSIDE AVE,"(40.6242218, -73.7431837)"
